"word","in documents","total","in class (JobPostings)","in class (Tweets)"
"citi_nearly_citi",1.0,1.0,0.0,1.0
"citi_network_bigwigs",1.0,1.0,0.0,1.0
"citi_networking_advice",1.0,1.0,0.0,1.0
"citi_news_alerts",1.0,3.0,0.0,3.0
"citi_nice_photo",1.0,1.0,0.0,1.0
"citi_nice_pic",1.0,1.0,0.0,1.0
"citi_nice_work",1.0,1.0,0.0,1.0
"citi_nigeria_celebrate",1.0,1.0,0.0,1.0
"citi_non_cities",1.0,1.0,0.0,1.0
"citi_nyc_economy",1.0,1.0,0.0,1.0
"citi_nyc_mumbai",1.0,1.0,0.0,1.0
"citi_nyc_place",1.0,1.0,0.0,1.0
"citi_nyc_tech",1.0,1.0,0.0,1.0
"citi_office_makeover",1.0,1.0,0.0,1.0
"citi_onsite_networking",1.0,1.0,0.0,1.0
"citi_openlend_st",1.0,1.0,0.0,1.0
"citi_opicgov_amp",1.0,1.0,0.0,1.0
"citi_paraguay_citi",1.0,1.0,0.0,1.0
"citi_partners_soros",1.0,1.0,0.0,1.0
"citi_pathways_progress",1.0,1.0,0.0,1.0
"citi_payment_analytics",1.0,1.0,0.0,1.0
"citi_person_common",1.0,1.0,0.0,1.0
"citi_peru_launches",1.0,2.0,0.0,2.0
"citi_phone_bank",1.0,1.0,0.0,1.0
"citi_platform_employment",1.0,1.0,0.0,1.0
"citi_plays_safe",1.0,1.0,0.0,1.0
"citi_popular_guest",1.0,2.0,0.0,2.0
"citi_practices_hiring",1.0,1.0,0.0,1.0
"citi_principles_productivity",1.0,1.0,0.0,1.0
"citi_private_bank",1.0,2.0,0.0,2.0
"citi_progressmakers_big",1.0,1.0,0.0,1.0
"citi_proud_announce",1.0,1.0,0.0,1.0
"citi_proud_awarded",1.0,2.0,0.0,2.0
"citi_proud_made",1.0,1.0,0.0,1.0
"citi_proud_named",1.0,1.0,0.0,1.0
"citi_proud_sponsor",1.0,4.0,0.0,4.0
"citi_proud_st",1.0,1.0,0.0,1.0
"citi_proud_support",1.0,1.0,0.0,1.0
"citi_proud_work",1.0,1.0,0.0,1.0
"citi_proud_working",1.0,1.0,0.0,1.0
"citi_proudly_supports",1.0,1.0,0.0,1.0
"citi_pursuing_worklifebalance",1.0,1.0,0.0,1.0
"citi_question_progressmakers",1.0,2.0,0.0,2.0
"citi_read_articles",1.0,1.0,0.0,1.0
"citi_receives_award",1.0,1.0,0.0,1.0
"citi_receives_community",1.0,2.0,0.0,2.0
"citi_receives_president",1.0,2.0,0.0,2.0
"citi_regional_derivatives",1.0,1.0,0.0,1.0
"citi_reminder_tomorrow",1.0,1.0,0.0,1.0
"citi_responds_appeal",1.0,1.0,0.0,1.0
"citi_rewards_top",1.0,1.0,0.0,1.0
"citi_rt_annelisundstrom",1.0,1.0,0.0,1.0
"citi_rt_beriwalrajesh",1.0,1.0,0.0,1.0
"citi_rt_carmelkrits",1.0,1.0,0.0,1.0
"citi_rt_davidaguir",1.0,1.0,0.0,1.0
"citi_rt_joshwlockwood",1.0,1.0,0.0,1.0
"citi_rt_matthewhuang",1.0,1.0,0.0,1.0
"citi_rt_support",1.0,1.0,0.0,1.0
"citi_ruins_investors",1.0,1.0,0.0,1.0
"citi_safer_jpmorgan",1.0,3.0,0.0,3.0
"citi_safest_bank",1.0,1.0,0.0,1.0
"citi_sails_synthetic",1.0,1.0,0.0,1.0
"citi_secrets_networking",1.0,1.0,0.0,1.0
"citi_service_pathway",1.0,1.0,0.0,1.0
"citi_sets_money",1.0,1.0,0.0,1.0
"citi_simple_effective",1.0,1.0,0.0,1.0
"citi_sing_work",1.0,1.0,0.0,1.0
"citi_soapoperas_teach",1.0,2.0,0.0,2.0
"citi_social_media",1.0,1.0,0.0,1.0
"citi_socialmedia_working",1.0,1.0,0.0,1.0
"citi_south_africa",1.0,1.0,0.0,1.0
"citi_space_take",1.0,2.0,0.0,2.0
"citi_sponsor_favorite",1.0,1.0,0.0,1.0
"citi_sponsored_art",1.0,1.0,0.0,1.0
"citi_sponsors_philippine",1.0,1.0,0.0,1.0
"citi_st_company",1.0,1.0,0.0,1.0
"citi_st_launch",1.0,1.0,0.0,1.0
"citi_startup_life",1.0,2.0,0.0,2.0
"citi_startup_tip",1.0,5.0,0.0,5.0
"citi_startup_tips",1.0,2.0,0.0,2.0
"citi_stay_healthy",1.0,2.0,0.0,2.0
"citi_steps_leaving",1.0,1.0,0.0,1.0
"citi_sticking_thumb",1.0,2.0,0.0,2.0
"citi_strategic_path",1.0,1.0,0.0,1.0
"citi_strategy_remains",1.0,1.0,0.0,1.0
"citi_strong_cross",1.0,1.0,0.0,1.0
"citi_students_pub",1.0,1.0,0.0,1.0
"citi_success_tip",1.0,1.0,0.0,1.0
"citi_support_free",1.0,1.0,0.0,1.0
"citi_supporting_environmental",1.0,1.0,0.0,1.0
"citi_supports_craftwork",1.0,1.0,0.0,1.0
"citi_surely_make",1.0,1.0,0.0,1.0
"citi_svoice_http",1.0,1.0,0.0,1.0
"citi_talk_urban",1.0,1.0,0.0,1.0
"citi_team_rt",1.0,3.0,0.0,3.0
"citi_team_thx",1.0,1.0,0.0,1.0
"citi_team_usa",1.0,4.0,0.0,4.0
"citi_teamwork_tough",1.0,1.0,0.0,1.0
"citi_tech_necessary",1.0,1.0,0.0,1.0
"citi_tech_transforming",1.0,1.0,0.0,1.0
"citi_ted_kicks",1.0,1.0,0.0,1.0
"citi_teens_learn",1.0,1.0,0.0,1.0
"citi_teodora_nica",1.0,1.0,0.0,1.0
"citi_terrific_photo",1.0,1.0,0.0,1.0
"citi_th_ann",1.0,1.0,0.0,1.0
"citi_thank_effort",1.0,1.0,0.0,1.0
"citi_thank_ftcitiawards",1.0,2.0,0.0,2.0
"citi_thank_mt",1.0,2.0,0.0,2.0
"citi_thank_rt",1.0,4.0,0.0,4.0
"citi_thank_runners",1.0,1.0,0.0,1.0
"citi_thank_service",1.0,1.0,0.0,1.0
"citi_thank_team",1.0,1.0,0.0,1.0
"citi_thank_volunteers",1.0,1.0,0.0,1.0
"citi_thanks_giving",1.0,2.0,0.0,2.0
"citi_thanks_making",1.0,2.0,0.0,2.0
"citi_thanks_rt",1.0,1.0,0.0,1.0
"citi_thanks_volunteering",1.0,1.0,0.0,1.0
"citi_thanks_work",1.0,1.0,0.0,1.0
"citi_thechoir_false",1.0,2.0,0.0,2.0
"citi_things_business",1.0,1.0,0.0,1.0
"citi_tip_speak",1.0,1.0,0.0,1.0
"citi_tip_teamwork",1.0,1.0,0.0,1.0
"citi_tips_network",1.0,1.0,0.0,1.0
"citi_tips_successfully",1.0,1.0,0.0,1.0
"citi_tips_using",1.0,1.0,0.0,1.0
"citi_tips_women",1.0,1.0,0.0,1.0
"citi_top_cities",1.0,1.0,0.0,1.0
"citi_trade_finance",1.0,1.0,0.0,1.0
"citi_trader_learned",1.0,1.0,0.0,1.0
"citi_turkish_unit",1.0,1.0,0.0,1.0
"citi_turning_waste",1.0,2.0,0.0,2.0
"citi_tweaks_big",1.0,2.0,0.0,2.0
"citi_tx_giving",1.0,1.0,0.0,1.0
"citi_uk_workplace",1.0,1.0,0.0,1.0
"citi_uncommonschools_alum",1.0,1.0,0.0,1.0
"citi_unique_role",1.0,1.0,0.0,1.0
"citi_upm_kick",1.0,1.0,0.0,1.0
"citi_use_crowdsourcing",1.0,2.0,0.0,2.0
"citi_use_socialmedia",1.0,1.0,0.0,1.0
"citi_valentin_marinov",1.0,4.0,0.0,4.0
"citi_vnatexas_glad",1.0,1.0,0.0,1.0
"citi_volunteering_enables",1.0,1.0,0.0,1.0
"citi_volunteering_redcrossny",1.0,2.0,0.0,2.0
"citi_volunteerism_expandopportunity",1.0,1.0,0.0,1.0
"citi_volunteers_mark",1.0,1.0,0.0,1.0
"citi_warn_shareholders",1.0,1.0,0.0,1.0
"citi_watch_moving",1.0,2.0,0.0,2.0
"citi_watching_globes",1.0,2.0,0.0,2.0
"citi_ways_dress",1.0,1.0,0.0,1.0
"citi_ways_find",1.0,1.0,0.0,1.0
"citi_ways_make",1.0,1.0,0.0,1.0
"citi_why_time",1.0,1.0,0.0,1.0
"citi_why_volunteer",1.0,1.0,0.0,1.0
"citi_wins_euromoney",1.0,1.0,0.0,1.0
"citi_wins_global",1.0,1.0,0.0,1.0
"citi_wish_children",1.0,2.0,0.0,2.0
"citi_wish_cities",1.0,2.0,0.0,2.0
"citi_work_tech",1.0,1.0,0.0,1.0
"citi_work_wardrobe",1.0,1.0,0.0,1.0
"citi_workers_nyc",1.0,1.0,0.0,1.0
"citi_working_clients",1.0,1.0,0.0,1.0
"citi_workingmoms_key",1.0,1.0,0.0,1.0
"citi_years_apollotheater",1.0,1.0,0.0,1.0
"citi_young_ppl",1.0,1.0,0.0,1.0
"citi_ziayusuf_streetlineinc",1.0,1.0,0.0,1.0
"citibank_bandung_citivolunteers",1.0,1.0,0.0,1.0
"citibank_brings_customer",1.0,2.0,0.0,2.0
"citibank_citibanksv_cobros",1.0,1.0,0.0,1.0
"citibank_citivolunteers_communityday",1.0,1.0,0.0,1.0
"citibank_deutsche_bank",1.0,1.0,0.0,1.0
"citibank_sponsor_good",1.0,1.0,0.0,1.0
"citibank_supports_fundacoatepeque",1.0,1.0,0.0,1.0
"citibankmalaysia_citimy_kualalumpur",1.0,1.0,0.0,1.0
"citibanksv_cobros_cepanama",1.0,1.0,0.0,1.0
"citibankthailand_thailand_coral",1.0,1.0,0.0,1.0
"citibikenyc_http_co",1.0,1.0,0.0,1.0
"citic_securities_taps",1.0,1.0,0.0,1.0
"citicma_announced_sharing",1.0,1.0,0.0,1.0
"citicma_cdfaawards_false",1.0,1.0,0.0,1.0
"citicma_cdfaawards_golden",1.0,1.0,0.0,1.0
"citicma_false_finalized",1.0,1.0,0.0,1.0
"citicma_golden_information",1.0,1.0,0.0,1.0
"citicma_named_citizens",1.0,1.0,0.0,1.0
"citidigimoney_false_finalized",1.0,2.0,0.0,2.0
"citidigimoney_objectives_deepen",1.0,1.0,0.0,1.0
"cities_asia_pacific",1.0,1.0,0.0,1.0
"cities_balance_human",1.0,1.0,0.0,1.0
"cities_child_friendly",1.0,2.0,0.0,2.0
"cities_continue_deliver",1.0,1.0,0.0,1.0
"cities_false_finalized",1.0,1.0,0.0,1.0
"cities_foundation_expands",1.0,1.0,0.0,1.0
"cities_get_gestational",1.0,1.0,0.0,1.0
"cities_http_co",1.0,2.0,0.0,2.0
"cities_huffpostbiz_citi",1.0,1.0,0.0,1.0
"cities_launch_city",1.0,1.0,0.0,1.0
"cities_makes_edible",1.0,2.0,0.0,2.0
"cities_members_read",1.0,1.0,0.0,1.0
"cities_people_amp",1.0,1.0,0.0,1.0
"cities_run_help",1.0,1.0,0.0,1.0
"cities_seen_hubs",1.0,1.0,0.0,1.0
"cities_serving_communities",1.0,1.0,0.0,1.0
"cities_strong_sustainable",1.0,1.0,0.0,1.0
"cities_technological_infrastructure",1.0,1.0,0.0,1.0
"cities_world_http",1.0,1.0,0.0,1.0
"cities_world_see",1.0,1.0,0.0,1.0
"citieverystep_praised_nytimes",1.0,1.0,0.0,1.0
"citiforcities_false_finalized",1.0,9.0,0.0,9.0
"citifoundation_invested_support",1.0,1.0,0.0,1.0
"citig_http_co",1.0,1.0,0.0,1.0
"citigrou_http_citi",1.0,1.0,0.0,1.0
"citigrou_http_co",1.0,1.0,0.0,1.0
"citigroup_agrees_buy",1.0,2.0,0.0,2.0
"citigroup_announces_agreement",1.0,1.0,0.0,1.0
"citigroup_announces_appointment",1.0,1.0,0.0,1.0
"citigroup_announces_billion",1.0,4.0,0.0,4.0
"citigroup_announces_million",1.0,2.0,0.0,2.0
"citigroup_awarded_ceo",1.0,2.0,0.0,2.0
"citigroup_awards_corbat",1.0,1.0,0.0,1.0
"citigroup_ba_http",1.0,1.0,0.0,1.0
"citigroup_blackstone_capital",1.0,1.0,0.0,1.0
"citigroup_boost_community",1.0,1.0,0.0,1.0
"citigroup_brk_false",1.0,269.0,0.0,269.0
"citigroup_capital_capital",1.0,1.0,0.0,1.0
"citigroup_capital_ix",1.0,1.0,0.0,1.0
"citigroup_capital_trust",1.0,1.0,0.0,1.0
"citigroup_capital_vii",1.0,2.0,0.0,2.0
"citigroup_capital_xi",1.0,1.0,0.0,1.0
"citigroup_capital_xv",1.0,1.0,0.0,1.0
"citigroup_capital_xvi",1.0,2.0,0.0,2.0
"citigroup_ceos_set",1.0,1.0,0.0,1.0
"citigroup_chairman_says",1.0,3.0,0.0,3.0
"citigroup_citi_leviathan",1.0,1.0,0.0,1.0
"citigroup_commercial_mortgage",1.0,1.0,0.0,1.0
"citigroup_cooperating_http",1.0,1.0,0.0,1.0
"citigroup_corrupt_rich",1.0,1.0,0.0,1.0
"citigroup_costs_toxic",1.0,1.0,0.0,1.0
"citigroup_cuts_deutsche",1.0,1.0,0.0,1.0
"citigroup_dish_network",1.0,1.0,0.0,1.0
"citigroup_downgrades_sun",1.0,1.0,0.0,1.0
"citigroup_fed_standard",1.0,1.0,0.0,1.0
"citigroup_fixed_rate",1.0,1.0,0.0,1.0
"citigroup_foods_ma",1.0,1.0,0.0,1.0
"citigroup_forex_trader",1.0,1.0,0.0,1.0
"citigroup_given_equal",1.0,1.0,0.0,1.0
"citigroup_headed_direction",1.0,1.0,0.0,1.0
"citigroup_honored_uja",1.0,1.0,0.0,1.0
"citigroup_http_co",1.0,2.0,0.0,2.0
"citigroup_improve_money",1.0,1.0,0.0,1.0
"citigroup_improve_plans",1.0,1.0,0.0,1.0
"citigroup_inc_agre",1.0,1.0,0.0,1.0
"citigroup_inc_announces",1.0,2.0,0.0,2.0
"citigroup_inc_cut",1.0,1.0,0.0,1.0
"citigroup_inc_extends",1.0,1.0,0.0,1.0
"citigroup_inc_sa",1.0,1.0,0.0,1.0
"citigroup_jpmorgan_chase",1.0,1.0,0.0,1.0
"citigroup_loan_york",1.0,1.0,0.0,1.0
"citigroup_lost_million",1.0,1.0,0.0,1.0
"citigroup_million_investor",1.0,2.0,0.0,2.0
"citigroup_million_settlement",1.0,6.0,0.0,6.0
"citigroup_mln_investor",1.0,1.0,0.0,1.0
"citigroup_optimism_everywhere",1.0,1.0,0.0,1.0
"citigroup_pay_million",1.0,1.0,0.0,1.0
"citigroup_pays_ceo",1.0,1.0,0.0,1.0
"citigroup_rbc_global",1.0,1.0,0.0,1.0
"citigroup_return_former",1.0,1.0,0.0,1.0
"citigroup_said_plan",1.0,1.0,0.0,1.0
"citigroup_sprint_theravance",1.0,1.0,0.0,1.0
"citigroup_successfully_completes",1.0,1.0,0.0,1.0
"citigroup_sued_billion",1.0,1.0,0.0,1.0
"citigroup_trader_banks",1.0,1.0,0.0,1.0
"citigroup_trader_roberts",1.0,2.0,0.0,2.0
"citigroup_unsustainably_big",1.0,1.0,0.0,1.0
"citigroup_wells_fargo",1.0,1.0,0.0,1.0
"citigroupbrk_affordable_lender",1.0,1.0,0.0,1.0
"citigroupbrk_aggressive_global",1.0,1.0,0.0,1.0
"citigroupbrk_alibaba_secures",1.0,1.0,0.0,1.0
"citigroupbrk_analysis_amp",1.0,2.0,0.0,2.0
"citigroupbrk_analysis_citi",1.0,1.0,0.0,1.0
"citigroupbrk_analysis_trade",1.0,2.0,0.0,2.0
"citigroupbrk_analyst_upgrades",1.0,2.0,0.0,2.0
"citigroupbrk_aruba_networks",1.0,1.0,0.0,1.0
"citigroupbrk_asia_citi",1.0,1.0,0.0,1.0
"citigroupbrk_australia_citibank",1.0,1.0,0.0,1.0
"citigroupbrk_bank_america",1.0,1.0,0.0,1.0
"citigroupbrk_banking_giant",1.0,1.0,0.0,1.0
"citigroupbrk_banks_buy",1.0,1.0,0.0,1.0
"citigroupbrk_banks_caught",1.0,1.0,0.0,1.0
"citigroupbrk_banks_help",1.0,1.0,0.0,1.0
"citigroupbrk_banks_looking",1.0,1.0,0.0,1.0
"citigroupbrk_banks_rethink",1.0,3.0,0.0,3.0
"citigroupbrk_banks_say",1.0,1.0,0.0,1.0
"citigroupbrk_banks_traders",1.0,1.0,0.0,1.0
"citigroupbrk_bertelsmann_buy",1.0,1.0,0.0,1.0
"citigroupbrk_big_banks",1.0,1.0,0.0,1.0
"citigroupbrk_bill_moyers",1.0,1.0,0.0,1.0
"citigroupbrk_blackberry_prepares",1.0,1.0,0.0,1.0
"citigroupbrk_blackrock_hire",1.0,1.0,0.0,1.0
"citigroupbrk_boarding_taylor",1.0,1.0,0.0,1.0
"citigroupbrk_bond_traders",1.0,1.0,0.0,1.0
"citigroupbrk_boost_bank",1.0,1.0,0.0,1.0
"citigroupbrk_boston_financial",1.0,1.0,0.0,1.0
"citigroupbrk_buy_citigroup",1.0,1.0,0.0,1.0
"citigroupbrk_cash_dividend",1.0,2.0,0.0,2.0
"citigroupbrk_charges_mortgage",1.0,1.0,0.0,1.0
"citigroupbrk_china_citic",1.0,1.0,0.0,1.0
"citigroupbrk_circuit_rules",1.0,1.0,0.0,1.0
"citigroupbrk_citadel_griffin",1.0,1.0,0.0,1.0
"citigroupbrk_citadel_sell",1.0,3.0,0.0,3.0
"citigroupbrk_citi_acquire",1.0,1.0,0.0,1.0
"citigroupbrk_citi_celebrates",1.0,2.0,0.0,2.0
"citigroupbrk_citi_gains",1.0,1.0,0.0,1.0
"citigroupbrk_citi_issues",1.0,1.0,0.0,1.0
"citigroupbrk_citi_made",1.0,1.0,0.0,1.0
"citigroupbrk_citi_payment",1.0,1.0,0.0,1.0
"citigroupbrk_citi_plays",1.0,1.0,0.0,1.0
"citigroupbrk_citi_receives",1.0,1.0,0.0,1.0
"citigroupbrk_citi_safer",1.0,2.0,0.0,2.0
"citigroupbrk_citi_safest",1.0,1.0,0.0,1.0
"citigroupbrk_citi_sails",1.0,1.0,0.0,1.0
"citigroupbrk_citi_sets",1.0,1.0,0.0,1.0
"citigroupbrk_citi_strategic",1.0,1.0,0.0,1.0
"citigroupbrk_citi_strategy",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_agrees",1.0,2.0,0.0,2.0
"citigroupbrk_citigroup_announces",1.0,2.0,0.0,2.0
"citigroupbrk_citigroup_awarded",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_awards",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_blackstone",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_capital",1.0,4.0,0.0,4.0
"citigroupbrk_citigroup_chairman",1.0,3.0,0.0,3.0
"citigroupbrk_citigroup_costs",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_cuts",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_downgrades",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_fed",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_fixed",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_given",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_headed",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_lost",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_optimism",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_pay",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_pays",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_return",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_said",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_sprint",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_sued",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_trader",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_unsustainably",1.0,1.0,0.0,1.0
"citigroupbrk_citigroup_wells",1.0,1.0,0.0,1.0
"citigroupbrk_companies_employees",1.0,1.0,0.0,1.0
"citigroupbrk_damning_pieces",1.0,1.0,0.0,1.0
"citigroupbrk_doj_criminal",1.0,1.0,0.0,1.0
"citigroupbrk_dubai_lender",1.0,1.0,0.0,1.0
"citigroupbrk_dubai_utility",1.0,1.0,0.0,1.0
"citigroupbrk_dynasty_adds",1.0,2.0,0.0,2.0
"citigroupbrk_edwards_lifesciences",1.0,1.0,0.0,1.0
"citigroupbrk_emeli_sande",1.0,1.0,0.0,1.0
"citigroupbrk_energy_security",1.0,1.0,0.0,1.0
"citigroupbrk_era_austerity",1.0,2.0,0.0,2.0
"citigroupbrk_ex_citi",1.0,1.0,0.0,1.0
"citigroupbrk_ex_div",1.0,1.0,0.0,1.0
"citigroupbrk_excess_capital",1.0,1.0,0.0,1.0
"citigroupbrk_exclusive_bofa",1.0,1.0,0.0,1.0
"citigroupbrk_exclusive_fed",1.0,1.0,0.0,1.0
"citigroupbrk_exclusive_goldman",1.0,8.0,0.0,8.0
"citigroupbrk_exclusive_hedge",1.0,4.0,0.0,4.0
"citigroupbrk_exclusive_interview",1.0,1.0,0.0,1.0
"citigroupbrk_exclusive_investor",1.0,2.0,0.0,2.0
"citigroupbrk_exclusive_tim",1.0,2.0,0.0,2.0
"citigroupbrk_exclusive_tpg",1.0,1.0,0.0,1.0
"citigroupbrk_exclusive_warburg",1.0,1.0,0.0,1.0
"citigroupbrk_facebook_empire",1.0,1.0,0.0,1.0
"citigroupbrk_failsafe_failure",1.0,1.0,0.0,1.0
"citigroupbrk_fed_governor",1.0,1.0,0.0,1.0
"citigroupbrk_federal_reserve",1.0,3.0,0.0,3.0
"citigroupbrk_fighting_community",1.0,2.0,0.0,2.0
"citigroupbrk_final_trade",1.0,2.0,0.0,2.0
"citigroupbrk_finland_calls",1.0,1.0,0.0,1.0
"citigroupbrk_fiscal_warning",1.0,2.0,0.0,2.0
"citigroupbrk_fitch_affirms",1.0,1.0,0.0,1.0
"citigroupbrk_foods_citigroup",1.0,1.0,0.0,1.0
"citigroupbrk_foreclosure_activity",1.0,1.0,0.0,1.0
"citigroupbrk_froman_said",1.0,1.0,0.0,1.0
"citigroupbrk_fsa_keep",1.0,1.0,0.0,1.0
"citigroupbrk_futures_trade",1.0,1.0,0.0,1.0
"citigroupbrk_gilt_groupe",1.0,1.0,0.0,1.0
"citigroupbrk_goldman_citi",1.0,1.0,0.0,1.0
"citigroupbrk_gop_warms",1.0,1.0,0.0,1.0
"citigroupbrk_government_sold",1.0,1.0,0.0,1.0
"citigroupbrk_greece_alpha",1.0,1.0,0.0,1.0
"citigroupbrk_hackers_threaten",1.0,1.0,0.0,1.0
"citigroupbrk_hedge_funds",1.0,1.0,0.0,1.0
"citigroupbrk_highest_earning",1.0,1.0,0.0,1.0
"citigroupbrk_highland_suit",1.0,1.0,0.0,1.0
"citigroupbrk_hong_kong",1.0,1.0,0.0,1.0
"citigroupbrk_imf_sees",1.0,1.0,0.0,1.0
"citigroupbrk_insiders_buy",1.0,1.0,0.0,1.0
"citigroupbrk_investment_banks",1.0,2.0,0.0,2.0
"citigroupbrk_investor_feel",1.0,1.0,0.0,1.0
"citigroupbrk_jack_lew",1.0,1.0,0.0,1.0
"citigroupbrk_josh_silver",1.0,1.0,0.0,1.0
"citigroupbrk_jp_morgan",1.0,2.0,0.0,2.0
"citigroupbrk_jpm_safest",1.0,1.0,0.0,1.0
"citigroupbrk_jpmorgan_apple",1.0,1.0,0.0,1.0
"citigroupbrk_jpmorgan_projections",1.0,1.0,0.0,1.0
"citigroupbrk_judge_questions",1.0,6.0,0.0,6.0
"citigroupbrk_judge_weighs",1.0,3.0,0.0,3.0
"citigroupbrk_ken_griffin",1.0,1.0,0.0,1.0
"citigroupbrk_late_winter",1.0,1.0,0.0,1.0
"citigroupbrk_lawmakers_lambast",1.0,1.0,0.0,1.0
"citigroupbrk_lenders_split",1.0,1.0,0.0,1.0
"citigroupbrk_li_ka",1.0,1.0,0.0,1.0
"citigroupbrk_limited_mortgage",1.0,1.0,0.0,1.0
"citigroupbrk_major_banks",1.0,1.0,0.0,1.0
"citigroupbrk_man_citigroup",1.0,1.0,0.0,1.0
"citigroupbrk_mansur_gidfar",1.0,1.0,0.0,1.0
"citigroupbrk_mbia_bofa",1.0,1.0,0.0,1.0
"citigroupbrk_metric_bank",1.0,1.0,0.0,1.0
"citigroupbrk_mexican_government",1.0,2.0,0.0,2.0
"citigroupbrk_microsoft_skype",1.0,1.0,0.0,1.0
"citigroupbrk_mission_asset",1.0,2.0,0.0,2.0
"citigroupbrk_mistakes_cost",1.0,1.0,0.0,1.0
"citigroupbrk_morgan_government",1.0,1.0,0.0,1.0
"citigroupbrk_mortgage_lender",1.0,1.0,0.0,1.0
"citigroupbrk_movers_citigroup",1.0,1.0,0.0,1.0
"citigroupbrk_moves_pramerica",1.0,1.0,0.0,1.0
"citigroupbrk_moves_standard",1.0,1.0,0.0,1.0
"citigroupbrk_obama_ask",1.0,1.0,0.0,1.0
"citigroupbrk_obama_set",1.0,1.0,0.0,1.0
"citigroupbrk_preferreds_replace",1.0,1.0,0.0,1.0
"citigroupbrk_rbc_lures",1.0,1.0,0.0,1.0
"citigroupbrk_reasons_bank",1.0,1.0,0.0,1.0
"citigroupbrk_reasons_buy",1.0,2.0,0.0,2.0
"citigroupbrk_reasons_invest",1.0,1.0,0.0,1.0
"citigroupbrk_responsible_bank",1.0,1.0,0.0,1.0
"citigroupbrk_rev_seamus",1.0,1.0,0.0,1.0
"citigroupbrk_reverse_split",1.0,1.0,0.0,1.0
"citigroupbrk_royal_bank",1.0,1.0,0.0,1.0
"citigroupbrk_rpt_banks",1.0,1.0,0.0,1.0
"citigroupbrk_saba_said",1.0,2.0,0.0,2.0
"citigroupbrk_safe_bet",1.0,1.0,0.0,1.0
"citigroupbrk_sec_tells",1.0,1.0,0.0,1.0
"citigroupbrk_securitization_lobby",1.0,2.0,0.0,2.0
"citigroupbrk_seeking_opportunity",1.0,1.0,0.0,1.0
"citigroupbrk_sheila_bair",1.0,1.0,0.0,1.0
"citigroupbrk_slow_growth",1.0,1.0,0.0,1.0
"citigroupbrk_sprint_ranks",1.0,1.0,0.0,1.0
"citigroupbrk_standard_chartered",1.0,1.0,0.0,1.0
"citigroupbrk_steve_currall",1.0,1.0,0.0,1.0
"citigroupbrk_stocks_rise",1.0,1.0,0.0,1.0
"citigroupbrk_sun_communities",1.0,1.0,0.0,1.0
"citigroupbrk_support_citi",1.0,2.0,0.0,2.0
"citigroupbrk_symantec_intel",1.0,1.0,0.0,1.0
"citigroupbrk_taiwan_citi",1.0,1.0,0.0,1.0
"citigroupbrk_texas_banks",1.0,1.0,0.0,1.0
"citigroupbrk_think_citigroup",1.0,2.0,0.0,2.0
"citigroupbrk_topaz_exchange",1.0,1.0,0.0,1.0
"citigroupbrk_tracking_bruce",1.0,1.0,0.0,1.0
"citigroupbrk_trade_bank",1.0,1.0,0.0,1.0
"citigroupbrk_trade_glitches",1.0,1.0,0.0,1.0
"citigroupbrk_trade_group",1.0,1.0,0.0,1.0
"citigroupbrk_trade_names",1.0,2.0,0.0,2.0
"citigroupbrk_trade_stock",1.0,1.0,0.0,1.0
"citigroupbrk_trade_trade",1.0,2.0,0.0,2.0
"citigroupbrk_treasury_pick",1.0,1.0,0.0,1.0
"citigroupbrk_update_boston",1.0,2.0,0.0,2.0
"citigroupbrk_update_citadel",1.0,1.0,0.0,1.0
"citigroupbrk_update_denizbank",1.0,1.0,0.0,1.0
"citigroupbrk_update_latest",1.0,1.0,0.0,1.0
"citigroupbrk_video_banks",1.0,2.0,0.0,2.0
"citigroupbrk_video_fast",1.0,1.0,0.0,1.0
"citigroupbrk_video_fmhr",1.0,1.0,0.0,1.0
"citigroupbrk_video_government",1.0,1.0,0.0,1.0
"citigroupbrk_video_nyc",1.0,1.0,0.0,1.0
"citigroupbrk_video_opinion",1.0,1.0,0.0,1.0
"citigroupbrk_video_traders",1.0,1.0,0.0,1.0
"citigroupbrk_virtual_counselor",1.0,1.0,0.0,1.0
"citigroupbrk_vivendi_wins",1.0,1.0,0.0,1.0
